cliente_id;nombre_cliente;segmento_cliente;ciudad;edad;ingreso_estimado;producto;saldo_producto;cupo_credito;fecha_vencimiento;fecha_movimiento;categoria_consumo;monto_consumo;canal;estado_producto
C001329;Cliente 1329;Mass;Guayaquil;50,0;617,24;Cuenta Corriente;-37,36;0,0;;2026-03-12;No Aplica;0,0;Web;Activo
C001885;Cliente 1885;Joven;Manta;41,0;829,99;Tarjeta De Crédito;446,5;2000,0;2028-10-13;2026-07-30;Travel;28,0;Pos;Activo
C002054;Cliente 2054;Mass;Cuenca;56,0;778,43;Tarjeta De Crédito;394,95;900,0;2028-01-18;2025-12-11;Streaming;47,74;Web;Activo
C001490;Cliente 1490;Mass;Quito;29,0;1056,58;Tarjeta De Crédito;351,89;3000,0;2030-10-09;2025-06-07;Supermarket;52,88;Pos;Activo
C001919;Cliente 1919;Pyme;Cuenca;57,0;3404,62;Crédito Hipotecario;82084,64;0,0;2026-11-01;2026-05-06;No Aplica;0,0;Branch;Activo
C001304;Cliente 1304;Mass;Guayaquil;29,0;899,68;Cuenta De Ahorros;3745,89;0,0;;2025-03-19;No Aplica;0,0;App;Activo
C000324;Cliente 0324;Mass;Manta;38,0;719,65;Tarjeta De Crédito;560,0;800,0;2028-05-25;2026-03-07;Technology;28,8;Branch;Activo
C001601;Cliente 1601;Mass;Guayaquil;44,0;713,38;Tarjeta De Crédito;341,25;900,0;2030-04-21;2025-12-18;Fuel;27,41;Branch;Activo
C002135;Cliente 2135;Affluent;Quito;56,0;1645,61;Tarjeta De Crédito;535,01;2100,0;2030-06-24;2025-11-01;Travel;76,96;Pos;Activo
C000270;Cliente 0270;Affluent;Guayaquil;45,0;3590,44;Crédito De Consumo;7349,5;0,0;2028-07-11;2025-01-08;No Aplica;0,0;App;Activo
C001312;Cliente 1312;Mass;Quito;36,0;848,55;Tarjeta De Crédito;1583,16;2400,0;2028-07-08;2025-12-20;Food;39,51;Pos;Activo
C000222;Cliente 0222;Mass;Quito;45,0;933,02;Tarjeta De Crédito;173,51;1800,0;2029-09-24;2026-08-11;Food;80,58;Pos;Activo
C001226;Cliente 1226;Premium;Cuenca;32,0;4224,23;Cuenta Corriente;6521,0;0,0;;2025-04-26;No Aplica;0,0;Web;Activo
C000718;Cliente 0718;Mass;Guayaquil;55,0;1898,2;Tarjeta De Crédito;1217,81;3400,0;2029-12-21;2026-04-25;Food;78,35;Pos;Activo
C001865;Cliente 1865;Affluent;Guayaquil;30,0;2813,92;Crédito Hipotecario;73163,85;0,0;2029-08-26;2026-05-03;No Aplica;0,0;App;Activo
C001474;Cliente 1474;Mass;Quito;51,0;1200,18;Tarjeta De Crédito;419,59;2600,0;2027-12-05;2025-05-06;Entertainment;73,76;App;Activo
C000935;Cliente 0935;Affluent;Quito;46,0;2973,95;Tarjeta De Crédito;2177,82;3000,0;2030-04-18;2026-02-07;Supermarket;74,87;App;Activo
C000059;Cliente 0059;Affluent;Guayaquil;31,0;2880,75;Tarjeta De Crédito;349,88;7600,0;2027-05-27;2026-04-23;Supermarket;155,29;Pos;Activo
C001681;Cliente 1681;Affluent;Guayaquil;45,0;2216,71;Crédito Hipotecario;69918,84;0,0;2027-07-27;2026-03-28;No Aplica;0,0;App;Activo
C001645;Cliente 1645;Mass;Guayaquil;48,0;1224,59;Crédito Vehicular;19060,86;0,0;2027-03-28;2026-02-28;No Aplica;0,0;Atm;Activo
C000187;Cliente 0187;Pyme;Quito;38,0;2366,51;Tarjeta De Crédito;1129,3;3200,0;2030-01-08;2025-02-02;Others;126,07;Pos;Activo
C000965;Cliente 0965;Mass;Ambato;39,0;1087,12;Tarjeta De Crédito;745,58;1700,0;2027-10-11;2025-06-02;Others;59,57;Pos;Activo
C000327;Cliente 0327;Mass;Cuenca;45,0;1028,7;Tarjeta De Crédito;243,92;1800,0;2026-11-23;2026-03-05;Others;117,28;Branch;Activo
C000759;Cliente 0759;Mass;Guayaquil;37,0;813,83;Tarjeta De Crédito;183,75;1800,0;2028-01-11;2025-11-12;Technology;21,39;App;Activo
C000545;Cliente 0545;Mass;Guayaquil;46,0;1194,51;Tarjeta De Crédito;930,46;2700,0;2030-08-13;2025-09-12;Food;72,07;App;Activo
C000644;Cliente 0644;Pyme;Manta;45,0;5561,48;Cuenta De Ahorros;10272,01;0,0;;2025-12-02;No Aplica;0,0;Atm;Activo
C000115;Cliente 0115;Mass;Manta;34,0;1717,11;Crédito De Consumo;7221,82;0,0;2029-09-25;2026-05-22;No Aplica;0,0;Web;Activo
C001685;Cliente 1685;Mass;Desconocida;49,0;1023,74;Tarjeta De Crédito;2168,45;2200,0;2027-08-03;2025-01-21;Others;25,51;Web;Activo
C000543;Cliente 0543;Mass;Guayaquil;36,0;778,05;Tarjeta De Crédito;0,0;1200,0;2028-02-16;2025-05-27;Food;8,63;Atm;Activo
C001169;Cliente 1169;Premium;Guayaquil;31,0;3846,12;Tarjeta De Crédito;4523,88;11500,0;2030-01-15;2026-05-01;Travel;504,03;Web;Activo
C000292;Cliente 0292;Mass;Cuenca;33,0;366,3;Tarjeta De Crédito;217,39;700,0;2027-07-21;2026-03-04;Fuel;51,63;Pos;Activo
C001595;Cliente 1595;Affluent;Guayaquil;35,0;1083,69;Tarjeta De Crédito;1042,75;1800,0;2027-07-07;2026-03-27;Health;20,18;App;Activo
C001784;Cliente 1784;Mass;Guayaquil;18,0;583,21;Tarjeta De Crédito;484,23;900,0;2026-12-31;2025-11-24;Travel;23,56;Pos;Activo
C000837;Cliente 0837;Joven;Quito;42,0;847,78;Crédito Hipotecario;56360,4;0,0;2028-12-20;2025-05-18;No Aplica;0,0;Web;Activo
C002013;Cliente 2013;Affluent;Quito;18,0;1416,0;Cuenta Corriente;2394,47;0,0;;2025-05-18;No Aplica;0,0;Branch;Activo
C001373;Cliente 1373;Joven;Guayaquil;57,0;502,21;Tarjeta De Crédito;100,73;800,0;2026-11-26;2026-01-09;Food;36,11;App;Activo
C000591;Cliente 0591;Mass;Guayaquil;37,0;1044,72;Cuenta Corriente;4574,71;0,0;;2026-02-03;No Aplica;0,0;Branch;Activo
C000211;Cliente 0211;Mass;Manta;37,0;1203,0;Tarjeta De Crédito;783,88;1500,0;2027-03-06;2026-04-19;Food;83,25;App;Activo
C000930;Cliente 0930;Mass;Guayaquil;27,0;911,57;Tarjeta De Crédito;485,53;1600,0;2028-11-26;2026-07-28;Technology;115,78;Web;Activo
C000658;Cliente 0658;Mass;Guayaquil;49,0;985,86;Tarjeta De Crédito;0,0;1100,0;2026-11-12;2026-08-06;Food;12,81;App;Activo
C002101;Cliente 2101;Mass;Guayaquil;30,0;944,02;Crédito De Consumo;3876,15;0,0;2032-03-31;2025-01-11;No Aplica;0,0;Atm;Activo
C000989;Cliente 0989;Mass;Guayaquil;18,0;1409,88;Cuenta De Ahorros;-64,03;0,0;;2026-06-17;No Aplica;0,0;Atm;Activo
C001708;Cliente 1708;Mass;Guayaquil;32,0;1202,49;Cuenta De Ahorros;3627,54;0,0;;2025-09-24;No Aplica;0,0;App;Activo
C000581;Cliente 0581;Pyme;Guayaquil;36,0;2946,73;Tarjeta De Crédito;1654,62;6300,0;2026-11-25;2026-03-30;Travel;27,42;Pos;Activo
C000159;Cliente 0159;Joven;Guayaquil;50,0;675,06;Tarjeta De Crédito;369,69;1600,0;2029-02-27;2025-05-14;Others;77,39;App;Activo
C000557;Cliente 0557;Premium;Guayaquil;50,0;5055,6;Tarjeta De Crédito;4545,68;11900,0;2030-09-01;2025-11-30;Supermarket;445,15;Web;Activo
C001132;Cliente 1132;Joven;Quito;23,0;634,96;Tarjeta De Crédito;593,59;1700,0;2028-04-25;2025-07-30;Entertainment;15,36;App;Activo
C001123;Cliente 1123;Mass;Guayaquil;32,0;1061,47;Tarjeta De Crédito;374,98;1700,0;2027-04-19;2025-01-12;Education;45,27;Pos;Activo
C001949;Cliente 1949;Mass;Quito;33,0;582,27;Cuenta De Ahorros;1473,83;0,0;;2026-07-28;No Aplica;0,0;App;Activo
C001727;Cliente 1727;Mass;Cuenca;22,0;882,05;Tarjeta De Crédito;481,58;1700,0;2027-03-13;2026-05-03;Education;25,81;Web;Activo
C000706;Cliente 0706;Mass;Quito;59,0;1388,79;Crédito De Consumo;4921,91;0,0;2029-02-17;2026-03-27;No Aplica;0,0;App;Activo
C001439;Cliente 1439;Affluent;Quito;25,0;960,05;Tarjeta De Crédito;1729,2;2600,0;2027-07-16;2025-05-09;Food;23,65;App;Activo
C001460;Cliente 1460;Premium;Quito;36,0;2363,82;Tarjeta De Crédito;1348,42;6800,0;2030-01-30;2025-10-19;Travel;126,67;Branch;Activo
C000247;Cliente 0247;Premium;Ambato;18,0;3485,16;Cuenta Corriente;11530,63;0,0;;2025-04-04;No Aplica;0,0;Branch;Activo
C001732;Cliente 1732;Mass;Cuenca;32,0;798,34;Crédito Hipotecario;24801,62;0,0;2030-02-03;2025-08-09;No Aplica;0,0;App;Activo
C001028;Cliente 1028;Mass;Ambato;38,0;1156,82;Tarjeta De Crédito;226,16;3400,0;2027-11-13;2025-10-13;Streaming;145,67;Pos;Activo
C001768;Cliente 1768;Mass;Quito;37,0;871,36;Tarjeta De Crédito;413,54;1700,0;2027-01-13;2025-08-20;Streaming;178,18;Web;Activo
C000434;Cliente 0434;Mass;Quito;33,0;1499,55;Tarjeta De Crédito;471,74;1900,0;2030-02-17;2025-12-28;Travel;139,47;App;Activo
C002192;Cliente 2192;Pyme;Quito;37,0;3727,98;Crédito Vehicular;18231,68;0,0;2031-12-28;2025-03-19;No Aplica;0,0;Web;Activo
C001112;Cliente 1112;Mass;Guayaquil;19,0;2833,59;Tarjeta De Crédito;1376,25;3900,0;2030-08-25;2025-12-30;Health;234,18;App;Activo
C001435;Cliente 1435;Mass;Ambato;30,0;543,08;Cuenta De Ahorros;1993,27;0,0;;2025-06-15;No Aplica;0,0;Branch;Activo
C001829;Cliente 1829;Mass;Manta;30,0;845,8;Tarjeta De Crédito;551,48;2100,0;2029-11-23;2025-12-02;Supermarket;26,59;Web;Activo
C000493;Cliente 0493;Affluent;Cuenca;26,0;835,28;Tarjeta De Crédito;414,82;1500,0;2028-05-21;2026-04-22;Streaming;79,91;Pos;Activo
C000395;Cliente 0395;Joven;Cuenca;47,0;594,63;Crédito De Consumo;4167,66;0,0;2027-11-07;2025-05-09;No Aplica;0,0;Atm;Activo
C001847;Cliente 1847;Premium;Quito;45,0;3650,34;Tarjeta De Crédito;5117,13;10900,0;2030-08-17;2026-07-08;Entertainment;535,53;Web;Activo
C000073;Cliente 0073;Premium;Quito;39,0;7344,02;Tarjeta De Crédito;4193,81;12300,0;2027-05-13;2026-06-13;Supermarket;533,81;Web;Activo
C001830;Cliente 1830;Mass;Quito;29,0;1387,32;Tarjeta De Crédito;581,79;4100,0;2027-10-08;2025-11-09;Streaming;148,58;Web;Activo
C000933;Cliente 0933;Mass;Quito;48,0;1310,69;Tarjeta De Crédito;676,08;2400,0;2027-12-23;2026-04-07;Food;55,71;Web;Activo
C000700;Cliente 0700;Mass;Manta;48,0;1501,49;Tarjeta De Crédito;1603,11;2500,0;2027-07-01;2025-09-22;Technology;225,99;Pos;Activo
C000017;Cliente 0017;Mass;Loja;46,0;612,39;Tarjeta De Crédito;804,2;1400,0;2029-11-08;2026-07-22;Food;23,23;Branch;Activo
C000955;Cliente 0955;Affluent;Guayaquil;44,0;4027,47;Crédito De Consumo;25389,46;0,0;2028-01-28;2026-03-12;No Aplica;0,0;Atm;Activo
C000297;Cliente 0297;Premium;Manta;23,0;3243,76;Tarjeta De Crédito;1069,46;3500,0;2027-10-04;2026-07-28;Health;100,55;Pos;Activo
C001730;Cliente 1730;Mass;Quito;47,0;578,08;Tarjeta De Crédito;287,85;600,0;2028-04-23;2025-10-15;Education;87,79;App;Activo
C000567;Cliente 0567;Mass;Guayaquil;50,0;1103,12;Tarjeta De Crédito;1361,74;3100,0;2028-03-11;2025-04-24;Streaming;119,58;Pos;Activo
C001055;Cliente 1055;Affluent;Quito;38,0;4891,41;Cuenta De Ahorros;17849,42;0,0;;2025-03-16;No Aplica;0,0;App;Activo
C001495;Cliente 1495;Mass;Guayaquil;37,0;794,34;Tarjeta De Crédito;1146,09;2200,0;2027-09-19;2025-03-10;Food;27,43;Pos;Activo
C000387;Cliente 0387;Mass;Guayaquil;24,0;1337,39;Tarjeta De Crédito;1497,35;1900,0;2028-01-30;2026-03-24;Supermarket;103,57;Web;Activo
C001610;Cliente 1610;Affluent;Loja;42,0;2244,7;Crédito De Consumo;9406,26;0,0;2031-12-25;2026-06-06;No Aplica;0,0;Web;Activo
C001095;Cliente 1095;Affluent;Manta;52,0;1273,91;Crédito Hipotecario;88630,42;0,0;2032-07-17;2026-07-15;No Aplica;0,0;App;Activo
C000309;Cliente 0309;Affluent;Quito;35,0;3795,65;Crédito De Consumo;4209,65;0,0;2031-04-22;2025-10-12;No Aplica;0,0;Atm;Activo
C000579;Cliente 0579;Premium;Guayaquil;18,0;5599,58;Tarjeta De Crédito;3433,56;9600,0;2029-04-04;2025-03-07;Education;281,03;Pos;Activo
C001211;Cliente 1211;Mass;Guayaquil;51,0;712,17;Tarjeta De Crédito;639,29;2100,0;2027-04-18;2026-07-11;Education;78,24;Pos;Activo
C000362;Cliente 0362;Affluent;Guayaquil;47,0;2527,46;Crédito De Consumo;7251,41;0,0;2026-12-17;2026-08-22;No Aplica;0,0;Branch;Activo
C001456;Cliente 1456;Affluent;Guayaquil;36,0;1709,64;Tarjeta De Crédito;1112,05;3000,0;2028-03-23;2025-12-14;Others;181,99;App;Activo
C000695;Cliente 0695;Mass;Manta;29,0;587,07;Crédito Vehicular;7962,21;0,0;2032-04-25;2025-01-16;No Aplica;0,0;Branch;Activo
C000569;Cliente 0569;Mass;Guayaquil;25,0;820,48;Crédito Hipotecario;83535,24;0,0;2030-09-19;2026-01-13;No Aplica;0,0;App;Activo
C001229;Cliente 1229;Pyme;Quito;36,0;3733,66;Cuenta Corriente;-100,0;0,0;;2025-01-25;No Aplica;0,0;Branch;Activo
C000957;Cliente 0957;Joven;Quito;67,0;892,29;Tarjeta De Crédito;279,62;1700,0;2026-09-19;2026-03-27;Technology;92,17;App;Activo
C001994;Cliente 1994;Mass;Quito;24,0;680,06;Tarjeta De Crédito;667,96;2000,0;2029-11-19;2026-07-22;Entertainment;36,89;Pos;Activo
C001769;Cliente 1769;Premium;Ambato;43,0;5077,58;Tarjeta De Crédito;0,0;14300,0;2029-06-19;2025-09-19;Entertainment;450,0;Pos;Activo
C001319;Cliente 1319;Affluent;Manta;28,0;2178,04;Cuenta Corriente;6822,64;0,0;;2025-10-01;No Aplica;0,0;Pos;Activo
C000819;Cliente 0819;Premium;Quito;32,0;3839,55;Tarjeta De Crédito;1055,84;4500,0;2029-03-11;2025-10-02;Health;83,05;Pos;Activo
C000663;Cliente 0663;Affluent;Guayaquil;41,0;2268,42;Tarjeta De Crédito;2922,58;6000,0;2027-10-19;2025-05-02;Supermarket;100,61;Web;Activo
C002094;Cliente 2094;Mass;Cuenca;31,0;1238,08;Crédito Hipotecario;56724,39;0,0;2029-12-17;2025-09-21;No Aplica;0,0;Web;Activo
C000120;Cliente 0120;Affluent;Quito;18,0;2728,3;Tarjeta De Crédito;319,88;2800,0;2029-01-14;2026-05-13;Supermarket;92,2;App;Activo
C001573;Cliente 1573;Mass;Quito;18,0;564,58;Tarjeta De Crédito;26,14;800,0;2029-06-27;2025-10-03;Others;18,09;Pos;Activo
C002160;Cliente 2160;Affluent;Guayaquil;18,0;3836,13;Tarjeta De Crédito;0,0;11100,0;2027-02-10;2026-07-28;Streaming;100,11;Web;Activo
C000813;Cliente 0813;Joven;Ambato;52,0;935,02;Tarjeta De Crédito;1319,24;1800,0;2029-07-25;2025-03-13;Health;37,62;Atm;Activo
C000568;Cliente 0568;Mass;Cuenca;44,0;751,6;Tarjeta De Crédito;724,51;2200,0;2028-01-17;2026-06-08;Others;46,59;App;Activo
C001248;Cliente 1248;Affluent;Quito;47,0;2442,61;Cuenta Corriente;8756,63;0,0;;2025-04-04;No Aplica;0,0;Branch;Activo
C000284;Cliente 0284;Premium;Cuenca;65,0;8694,58;Tarjeta De Crédito;18157,12;22900,0;2030-01-02;2026-03-20;Others;648,55;App;Activo
C001538;Cliente 1538;Mass;Guayaquil;42,0;1021,96;Crédito De Consumo;4153,18;0,0;2031-06-11;2025-08-20;No Aplica;0,0;Web;Activo
C000626;Cliente 0626;Affluent;Quito;51,0;3523,58;Tarjeta De Crédito;2335,83;8600,0;2030-09-08;2025-12-23;Travel;360,49;Web;Activo
C000074;Cliente 0074;Mass;Ambato;49,0;1221,2;Tarjeta De Crédito;109,91;1500,0;2027-10-04;2026-06-14;Technology;37,31;Web;Activo
C001993;Cliente 1993;Pyme;Quito;25,0;1556,54;Crédito De Consumo;14310,89;0,0;2028-06-19;2025-05-27;No Aplica;0,0;Branch;Activo
C001171;Cliente 1171;Mass;Quito;47,0;1098,76;Tarjeta De Crédito;365,42;1200,0;2027-03-11;2025-01-04;Supermarket;29,02;Pos;Activo
C000663;Cliente 0663;Affluent;Guayaquil;41,0;2268,42;Tarjeta De Crédito;2922,58;6000,0;2027-10-19;2025-01-19;Supermarket;224,35;Web;Activo
C000058;Cliente 0058;Affluent;Ambato;34,0;2848,8;Crédito Hipotecario;0,0;0,0;2031-07-01;2026-03-22;No Aplica;0,0;App;Activo
C001713;Cliente 1713;Premium;Guayaquil;27,0;5406,7;Tarjeta De Crédito;4912,96;12300,0;2027-03-10;2025-09-22;Technology;385,65;Pos;Activo
C001501;Cliente 1501;Mass;Quito;35,0;685,8;Tarjeta De Crédito;411,21;1000,0;2029-04-11;2025-02-06;Technology;82,21;Branch;Activo
C000844;Cliente 0844;Mass;Manta;34,0;1392,82;Crédito De Consumo;2429,11;0,0;2029-11-02;2026-03-20;No Aplica;0,0;Web;Activo
C001003;Cliente 1003;Mass;Quito;50,0;1222,3;Tarjeta De Crédito;921,48;3500,0;2029-09-11;2025-07-14;Health;85,33;App;Activo
C001216;Cliente 1216;Joven;Quito;50,0;470,81;Cuenta Corriente;-100,0;0,0;;2026-08-31;No Aplica;0,0;Pos;Activo
C001028;Cliente 1028;Mass;Ambato;38,0;1156,82;Tarjeta De Crédito;226,16;3400,0;2027-11-13;2025-12-21;Travel;193,17;Branch;Activo
C000971;Cliente 0971;Mass;Guayaquil;34,0;813,79;Crédito Hipotecario;96835,54;0,0;2028-03-29;2026-01-14;No Aplica;0,0;Pos;Activo
C001484;Cliente 1484;Pyme;Guayaquil;36,0;1995,37;Tarjeta De Crédito;1020,44;4400,0;2027-04-28;2026-08-20;Entertainment;61,12;Web;Activo
C001460;Cliente 1460;Premium;Quito;36,0;2363,82;Tarjeta De Crédito;1348,42;6800,0;2030-01-30;2026-05-28;Travel;43,96;Branch;Activo
C001938;Cliente 1938;Mass;Guayaquil;35,0;616,42;Cuenta Corriente;897,4;0,0;;2025-11-27;No Aplica;0,0;Branch;Activo
C001169;Cliente 1169;Premium;Guayaquil;31,0;3846,12;Tarjeta De Crédito;4523,88;11500,0;2030-01-15;2025-12-20;Travel;53,09;Pos;Activo
C000701;Cliente 0701;Mass;Quito;53,0;1291,36;Tarjeta De Crédito;121,13;1300,0;2027-01-20;2025-09-12;Food;21,29;Pos;Activo
C002144;Cliente 2144;Mass;Cuenca;55,0;1257,71;Cuenta Corriente;818,69;0,0;;2026-02-07;No Aplica;0,0;Web;Activo
C000180;Cliente 0180;Joven;Guayaquil;34,0;643,32;Tarjeta De Crédito;685,64;1600,0;2028-01-03;2025-12-24;Food;41,83;Web;Activo
C000692;Cliente 0692;Mass;Ambato;18,0;938,15;Crédito De Consumo;7242,69;0,0;2028-09-17;2025-01-15;No Aplica;0,0;App;Activo
C000834;Cliente 0834;Mass;Quito;48,0;1116,19;Cuenta Corriente;2016,92;0,0;;2025-02-24;No Aplica;0,0;App;Activo
C001633;Cliente 1633;Joven;Loja;39,0;668,62;Cuenta De Ahorros;1716,12;0,0;;2025-10-20;No Aplica;0,0;Web;Activo
C001888;Cliente 1888;Joven;Quito;31,0;431,91;Tarjeta De Crédito;280,67;800,0;2029-01-05;2025-05-31;Supermarket;31,19;Pos;Activo
C000024;Cliente 0024;Mass;Guayaquil;53,0;599,45;Tarjeta De Crédito;868,21;1300,0;2030-01-21;2025-06-07;Streaming;49,83;Pos;Activo
C002013;Cliente 2013;Affluent;Quito;18,0;1416,0;Tarjeta De Crédito;1708,67;4100,0;2029-08-14;2025-03-12;Streaming;58,79;App;Activo
C001667;Cliente 1667;Mass;Quito;31,0;1590,19;Crédito Vehicular;23917,72;0,0;2029-12-25;2025-06-03;No Aplica;0,0;Branch;Activo
C001025;Cliente 1025;Premium;Guayaquil;58,0;5756,07;Crédito Hipotecario;92045,98;0,0;2030-03-03;2025-02-26;No Aplica;0,0;Branch;Activo
C000027;Cliente 0027;Mass;Guayaquil;18,0;1471,27;Tarjeta De Crédito;884,62;4000,0;2030-04-14;2026-07-19;Streaming;44,9;Pos;Activo
C000117;Cliente 0117;Affluent;Manta;47,0;2881,36;Crédito Vehicular;9430,59;0,0;2029-02-16;2026-08-08;No Aplica;0,0;App;Activo
C000157;Cliente 0157;Joven;Quito;50,0;476,96;Tarjeta De Crédito;0,0;1300,0;2027-10-27;2025-02-07;Food;74,11;Pos;Activo
C001837;Cliente 1837;Pyme;Guayaquil;32,0;3113,53;Tarjeta De Crédito;1131,03;3900,0;2027-11-16;2025-09-08;Supermarket;357,69;Pos;Activo
C001137;Cliente 1137;Mass;Quito;38,0;948,21;Tarjeta De Crédito;0,0;2600,0;2028-04-29;2025-11-04;Supermarket;78,72;App;Activo
C000480;Cliente 0480;Mass;Cuenca;41,0;430,22;Cuenta De Ahorros;1696,8;0,0;;2025-10-08;No Aplica;0,0;Atm;Activo
C001225;Cliente 1225;Affluent;Quito;47,0;4269,08;Crédito Hipotecario;108036,45;0,0;2027-08-22;2025-09-22;No Aplica;0,0;Web;Activo
C001941;Cliente 1941;Joven;Guayaquil;42,0;984,08;Tarjeta De Crédito;375,39;1800,0;2027-05-29;2025-01-07;Education;50,5;Pos;Activo
C000099;Cliente 0099;Mass;Guayaquil;18,0;1703,63;Cuenta De Ahorros;5895,56;0,0;;2026-03-06;No Aplica;0,0;App;Activo
C000975;Cliente 0975;Mass;Guayaquil;18,0;1512,5;Tarjeta De Crédito;0,0;2400,0;2029-01-12;2025-10-22;Health;74,2;Web;Activo
C000065;Cliente 0065;Premium;Cuenca;24,0;6186,59;Crédito Vehicular;14822,75;0,0;2032-08-11;2025-01-26;No Aplica;0,0;Web;Activo
C000658;Cliente 0658;Mass;Guayaquil;49,0;985,86;Tarjeta De Crédito;0,0;1100,0;2026-11-12;2026-04-09;Food;171,47;Pos;Activo
C000415;Cliente 0415;Joven;Desconocida;56,0;1008,25;Tarjeta De Crédito;747,77;1100,0;2027-01-31;2026-01-01;Others;61,74;Pos;Activo
C001512;Cliente 1512;Affluent;Cuenca;47,0;2942,34;Tarjeta De Crédito;3225,35;5700,0;2030-04-13;2026-05-18;Streaming;148,04;Atm;Activo
C000058;Cliente 0058;Affluent;Ambato;34,0;2848,8;Tarjeta De Crédito;0,0;6000,0;2029-08-15;2026-02-16;Travel;316,94;Web;Activo
C001955;Cliente 1955;Joven;Guayaquil;38,0;777,98;Tarjeta De Crédito;282,36;900,0;2027-03-29;2026-05-09;Technology;53,71;App;Activo
C002124;Cliente 2124;Joven;Guayaquil;29,0;703,08;Tarjeta De Crédito;376,55;1000,0;2030-06-25;2026-05-17;Travel;13,06;Pos;Activo
C001268;Cliente 1268;Joven;Guayaquil;36,0;428,24;Cuenta De Ahorros;767,06;0,0;;2026-05-12;No Aplica;0,0;Branch;Activo
C000969;Cliente 0969;Pyme;Guayaquil;33,0;4931,55;Cuenta De Ahorros;6582,26;0,0;;2025-01-21;No Aplica;0,0;Web;Activo
C001875;Cliente 1875;Affluent;Quito;39,0;2801,77;Cuenta De Ahorros;4761,81;0,0;;2025-04-19;No Aplica;0,0;App;Activo
C001430;Cliente 1430;Mass;Loja;50,0;792,27;Tarjeta De Crédito;356,21;1900,0;2027-02-07;2026-07-29;Food;20,12;Web;Activo
C001262;Cliente 1262;Affluent;Guayaquil;42,0;1949,59;Tarjeta De Crédito;468,89;2300,0;2029-06-01;2025-12-07;Streaming;78,38;Pos;Activo
C000570;Cliente 0570;Mass;Quito;36,0;1227,75;Tarjeta De Crédito;809,39;1500,0;2028-10-10;2026-01-07;Technology;5,91;Pos;Activo
C001001;Cliente 1001;Joven;Guayaquil;37,0;353,12;Tarjeta De Crédito;268,57;900,0;2028-08-29;2025-02-15;Entertainment;4,35;Pos;Activo
C000133;Cliente 0133;Affluent;Cuenca;49,0;1819,21;Tarjeta De Crédito;1470,61;5200,0;2027-12-09;2026-05-25;Food;74,71;Web;Activo
C001531;Cliente 1531;Affluent;Guayaquil;43,0;3326,04;Tarjeta De Crédito;5720,24;8200,0;2030-03-28;2025-02-02;Entertainment;58,88;App;Activo
C000493;Cliente 0493;Affluent;Cuenca;26,0;835,28;Tarjeta De Crédito;414,82;1500,0;2028-05-21;2025-01-01;Technology;88,95;Pos;Activo
C000131;Cliente 0131;Mass;Guayaquil;31,0;2146,75;Crédito De Consumo;4584,18;0,0;2026-11-10;2026-01-02;No Aplica;0,0;App;Activo
C001594;Cliente 1594;Affluent;Quito;30,0;2466,54;Tarjeta De Crédito;1812,94;3600,0;2027-11-24;2025-01-21;Travel;49,1;Web;Activo
C000789;Cliente 0789;Affluent;Ambato;63,0;2669,15;Tarjeta De Crédito;3043,36;5600,0;2027-06-16;2025-12-26;Entertainment;356,27;Pos;Activo
C000814;Cliente 0814;Joven;Guayaquil;36,0;757,25;Tarjeta De Crédito;189,61;2200,0;2030-08-24;2025-09-04;Health;74,79;Pos;Activo
C001862;Cliente 1862;Joven;Ambato;64,0;681,23;Crédito De Consumo;3647,48;0,0;2032-05-04;2026-08-23;No Aplica;0,0;Branch;Activo
C001805;Cliente 1805;Affluent;Guayaquil;53,0;1731,55;Tarjeta De Crédito;1385,03;3500,0;2030-02-01;2025-11-26;Streaming;57,94;App;Activo
C001336;Cliente 1336;Joven;Cuenca;50,0;1189,12;Tarjeta De Crédito;654,78;2000,0;2027-03-20;2025-09-21;Supermarket;242,22;App;Activo
C001614;Cliente 1614;Pyme;Cuenca;54,0;2794,94;Tarjeta De Crédito;2216,3;4300,0;2027-11-07;2025-08-05;Food;318,59;Pos;Activo
C001340;Cliente 1340;Pyme;Quito;37,0;2629,0;Tarjeta De Crédito;1682,61;4700,0;2027-02-26;2025-07-12;Others;64,17;Pos;Activo
C000641;Cliente 0641;Joven;Cuenca;46,0;650,58;Tarjeta De Crédito;346,64;1100,0;2028-07-22;2025-11-09;Entertainment;47,07;Pos;Activo
C000325;Cliente 0325;Joven;Quito;35,0;459,53;Tarjeta De Crédito;187,2;900,0;2028-03-20;2025-01-15;Supermarket;3,32;Pos;Activo
C001381;Cliente 1381;Pyme;Ambato;53,0;2351,78;Crédito De Consumo;12658,48;0,0;2029-02-13;2026-08-20;No Aplica;0,0;App;Activo
C001227;Cliente 1227;Joven;Guayaquil;32,0;350,0;Tarjeta De Crédito;495,57;900,0;2027-08-26;2025-01-21;Entertainment;25,04;App;Activo
C001736;Cliente 1736;Mass;Ambato;41,0;2162,86;Tarjeta De Crédito;645,48;3600,0;2028-07-05;2025-11-21;Streaming;370,66;App;Activo
C000362;Cliente 0362;Affluent;Guayaquil;47,0;2527,46;Tarjeta De Crédito;1294,05;5900,0;2030-03-02;2026-03-12;Entertainment;184,96;Pos;Activo
C001455;Cliente 1455;Mass;Ambato;22,0;587,5;Tarjeta De Crédito;209,88;1700,0;2028-11-04;2026-03-03;Streaming;24,57;App;Activo
