cliente_id;nombre_cliente;edad;ingreso_estimado;ciudad;segmento_cliente;total_saldo;total_cupo;cantidad_productos;Education;Entertainment;Food;Fuel;Health;No Aplica;Others;Streaming;Supermarket;Technology;Travel;consumo_total;segmento_conductual
C000139;Cliente 0139;74,0;1675,95;Loja;Affluent;46946,43;2200,0;3;0,0;0,0;0,0;138,89;390,18;0,0;234,74;79,72;42,48;14,66;169,85;1070,52;General Shopper
C000140;Cliente 0140;35,0;2554,25;Quito;Mass;13619,53;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000141;Cliente 0141;51,0;2728,62;Quito;Affluent;17929,81;2800,0;3;66,22;304,2;80,88;319,24;0,0;0,0;196,43;220,53;199,49;420,59;660,4100000000001;2467,99;General Shopper
C000142;Cliente 0142;20,0;7922,7;Guayaquil;Premium;83672,75;12600,0;4;583,98;0,0;1042,53;0,0;0,0;0,0;255,17;1121,69;3080,91;86,19;394,9;6565,37;General Shopper
C000143;Cliente 0143;26,0;1499,27;Guayaquil;Pyme;27613,6;3900,0;4;0,0;0,0;0,0;0,0;417,44000000000005;0,0;124,42;0,0;208,93;133,67;0,0;884,4599999999999;General Shopper
C000144;Cliente 0144;42,0;5164,52;Quito;Premium;19791,2;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000145;Cliente 0145;37,0;1649,94;Cuenca;Joven;4817,110000000001;4600,0;3;0,0;105,71;444,73;0,0;0,0;0,0;0,0;87,47;131,34;0,0;74,23;843,48;Food Lover
C000146;Cliente 0146;56,0;1151,49;Guayaquil;Mass;1369,98;2800,0;2;45,68;0,0;0,0;0,0;0,0;0,0;0,0;66,09;216,46;0,0;58,86;387,09000000000003;General Shopper
C000147;Cliente 0147;59,0;3968,35;Quito;Premium;18549,2;8100,0;2;0,0;0,0;0,0;98,03;0,0;0,0;164,63;0,0;0,0;1233,77;133,85;1630,2799999999997;Tech Lover
C000148;Cliente 0148;29,0;705,23;Loja;Mass;2999,44;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000149;Cliente 0149;37,0;1125,25;Quito;Mass;6172,0199999999995;2900,0;2;0,0;108,36;164,24;0,0;0,0;0,0;54,61;0,0;0,0;0,0;124,43;451,64000000000004;General Shopper
C000150;Cliente 0150;52,0;472,26;Guayaquil;Mass;64888,27;800,0;4;0,0;0,0;5,76;0,0;0,0;0,0;0,0;84,35;22,28;44,25;11,17;167,80999999999997;Streaming Lover
C000151;Cliente 0151;18,0;2238,32;Guayaquil;Premium;18925,11;2500,0;4;59,62;0,0;0,0;0,0;54,44;0,0;71,33;0,0;1000,4300000000001;0,0;174,07;1359,8899999999999;General Shopper
C000152;Cliente 0152;35,0;1951,46;Manta;Affluent;19608,81;2700,0;3;0,0;0,0;737,3399999999999;0,0;133,56;0,0;0,0;551,78;259,3;55,23;257,79;1994,9999999999998;General Shopper
C000153;Cliente 0153;48,0;1866,27;Loja;Pyme;15424,31;3900,0;3;727,91;0,0;11,98;0,0;0,0;0,0;26,27;127,68;0,0;0,0;0,0;893,84;General Shopper
C000154;Cliente 0154;34,0;2386,12;Quito;Premium;23063,79;5800,0;3;0,0;379,57;238,66;0,0;0,0;0,0;0,0;0,0;0,0;109,12;804,06;1531,4099999999999;Travel Lover
C000155;Cliente 0155;44,0;4576,61;Guayaquil;Premium;9169,119999999999;7400,0;2;0,0;0,0;0,0;0,0;0,0;0,0;143,06;0,0;93,9;1098,96;574,64;1910,56;Tech Lover
C000156;Cliente 0156;53,0;819,4;Quito;Joven;87773,74;1400,0;4;22,16;42,88;109,74000000000001;58,52;135,08999999999997;0,0;124,94;36,54;0,0;0,0;185,49;715,36;General Shopper
C000157;Cliente 0157;50,0;476,96;Quito;Joven;3873,44;1300,0;2;0,0;0,0;113,84;0,0;52,93;0,0;23,82;0,0;0,0;0,0;0,0;190,59;Food Lover
C000158;Cliente 0158;31,0;2213,43;Loja;Premium;26087,85;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000159;Cliente 0159;50,0;675,06;Guayaquil;Joven;369,69;1600,0;1;0,0;49,03;391,95;48,45;16,92;0,0;77,39;0,0;13,68;36,56;27,04;661,02;Food Lover
C000160;Cliente 0160;46,0;5649,6;Guayaquil;Premium;2910,48;6900,0;2;101,95;0,0;361,56;93,56;0,0;0,0;0,0;0,0;696,44;0,0;294,02;1547,5300000000002;General Shopper
C000161;Cliente 0161;36,0;3315,29;Ambato;Premium;21474,120000000003;7900,0;2;0,0;0,0;0,0;0,0;0,0;0,0;143,74;775,79;32,3;254,71;0,0;1206,54;Streaming Lover
C000162;Cliente 0162;28,0;2851,56;Ambato;Pyme;15651,47;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000163;Cliente 0163;48,0;838,21;Quito;Mass;24754,33;900,0;3;0,0;30,79;0,0;0,0;0,0;0,0;0,0;90,87;0,0;253,21;68,71;443,58;Tech Lover
C000164;Cliente 0164;47,0;767,23;Cuenca;Mass;2136,9700000000003;2200,0;2;14,08;32,3;86,99;0,0;23,78;0,0;14,06;0,0;35,79;164,59;38,0;409,59000000000003;General Shopper
C000165;Cliente 0165;45,0;1891,0;Quito;Affluent;95730,57;4100,0;3;0,0;0,0;0,0;0,0;0,0;0,0;177,7;0,0;119,04;0,0;781,92;1078,6599999999999;Travel Lover
C000166;Cliente 0166;53,0;4279,25;Quito;Pyme;19413,16;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000167;Cliente 0167;51,0;752,33;Quito;Mass;96860,75;2200,0;3;0,0;18,6;28,24;29,1;52,0;0,0;258,78;62,49;0,0;0,0;15,62;464,83;General Shopper
C000168;Cliente 0168;54,0;2986,96;Cuenca;Premium;33162,56;7100,0;4;31,51;374,16;882,36;0,0;0,0;0,0;0,0;199,81;2117,23;377,71000000000004;223,17;4205,95;General Shopper
C000169;Cliente 0169;23,0;4894,01;Quito;Pyme;90392,84;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000170;Cliente 0170;24,0;2017,19;Quito;Affluent;17281,65;4600,0;2;0,0;153,24;188,96;0,0;0,0;0,0;0,0;154,02;0,0;104,99;598,92;1200,13;General Shopper
C000171;Cliente 0171;28,0;854,99;Ambato;Mass;98666,44;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000172;Cliente 0172;35,0;827,51;Quito;Mass;20137,59;2200,0;3;30,23;176,3;58,57;156,76999999999998;13,64;0,0;0,0;52,75;149,54000000000002;150,13;0,0;787,93;General Shopper
C000173;Cliente 0173;43,0;1110,88;Quito;Mass;3516,74;1900,0;3;134,56;0,0;35,95;0,0;0,0;0,0;23,89;136,14000000000001;277,9;24,43;0,0;632,8699999999999;General Shopper
C000174;Cliente 0174;35,0;1247,27;Cuenca;Mass;2729,6;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000175;Cliente 0175;47,0;3004,56;Cuenca;Premium;77664,14;8600,0;3;1368,0900000000001;410,16;68,36;0,0;251,24;0,0;0,0;172,52;0,0;192,14000000000001;0,0;2462,5099999999998;General Shopper
C000176;Cliente 0176;39,0;491,22;Guayaquil;Mass;12960,65;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000177;Cliente 0177;32,0;2256,64;Quito;Affluent;10492,15;4200,0;2;0,0;119,91;0,0;0,0;77,5;0,0;269,92;309,39;445,68;75,75;0,0;1298,15;General Shopper
C000178;Cliente 0178;41,0;3750,7;Quito;Premium;68798,73;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000179;Cliente 0179;23,0;1926,31;Ambato;Affluent;40008,97;4200,0;4;168,06;0,0;95,39;118,08;0,0;0,0;0,0;0,0;19,46;219,48;0,0;620,4699999999999;General Shopper
C000180;Cliente 0180;34,0;643,32;Guayaquil;Joven;685,64;1600,0;1;50,56;57,36;384,38;0,0;0,0;0,0;35,55;16,12;0,0;49,5;0,0;593,47;Food Lover
C000181;Cliente 0181;36,0;2016,02;Quito;Affluent;13597,02;5100,0;2;30,02;0,0;523,41;398,14;0,0;0,0;467,55;0,0;0,0;41,68;346,88;1807,6799999999998;General Shopper
C000182;Cliente 0182;41,0;655,96;Desconocida;Joven;59657,56;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000183;Cliente 0183;54,0;852,35;Guayaquil;Mass;671,28;2400,0;1;0,0;48,01;535,64;38,16;0,0;0,0;0,0;0,0;101,89;46,68;37,59;807,9699999999999;Food Lover
C000184;Cliente 0184;27,0;2082,5;Cuenca;Affluent;95242,36;2900,0;4;0,0;0,0;1138,66;0,0;0,0;0,0;131,58;113,5;0,0;124,04;0,0;1507,78;Food Lover
C000185;Cliente 0185;18,0;1403,69;Quito;Affluent;83977,87;2400,0;2;0,0;0,0;29,03;0,0;68,43;0,0;103,27;0,0;29,02;0,0;0,0;229,75;General Shopper
C000186;Cliente 0186;41,0;1907,37;Manta;Premium;22728,829999999998;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000187;Cliente 0187;38,0;2366,51;Quito;Pyme;8138,06;3200,0;3;284,92;0,0;205,53;0,0;0,0;0,0;217,63;253,76999999999998;116,38999999999999;604,12;249,94;1932,3000000000002;General Shopper
C000188;Cliente 0188;31,0;914,66;Guayaquil;Joven;57770,59;1200,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;60,04;215,03;0,0;479,4;754,47;Travel Lover
C000189;Cliente 0189;26,0;3262,28;Ambato;Premium;26434,079999999998;9500,0;3;0,0;90,97;855,9300000000001;0,0;0,0;0,0;0,0;75,88;0,0;0,0;309,37;1332,15;Food Lover
C000190;Cliente 0190;68,0;481,66;Guayaquil;Joven;70390,93000000001;500,0;3;0,0;0,0;0,0;66,83;0,0;0,0;0,0;0,0;176,75;21,14;0,0;264,71999999999997;General Shopper
C000191;Cliente 0191;35,0;1357,34;Cuenca;Mass;67281,65;2200,0;4;0,0;0,0;213,64;0,0;67,66;0,0;79,02;0,0;0,0;0,0;689,9;1050,22;Travel Lover
C000192;Cliente 0192;42,0;3163,61;Cuenca;Pyme;59763,590000000004;7500,0;3;332,57;0,0;267,57;75,0;267,38;0,0;158,23;0,0;2187,79;0,0;135,63;3424,17;General Shopper
C000193;Cliente 0193;38,0;2968,92;Cuenca;Affluent;118570,84999999999;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000194;Cliente 0194;37,0;980,57;Cuenca;Mass;115,53;1900,0;2;0,0;64,49;116,63999999999999;23,79;51,18;0,0;137,2;0,0;34,06;0,0;0,0;427,35999999999996;General Shopper
C000195;Cliente 0195;51,0;550,6;Cuenca;Mass;3648,1;700,0;2;0,0;133,96;13,63;0,0;0,0;0,0;0,0;42,35;0,0;459,78;0,0;649,72;Tech Lover
C000196;Cliente 0196;50,0;350,53;Quito;Joven;0,0;700,0;1;0,0;35,32;37,68;47,129999999999995;0,0;0,0;7,58;16,39;0,0;10,36;0,0;154,45999999999998;General Shopper
C000197;Cliente 0197;40,0;1318,72;Guayaquil;Mass;4965,53;2800,0;3;49,62;0,0;0,0;0,0;0,0;0,0;0,0;105,78;412,38;0,0;0,0;567,78;General Shopper
C000198;Cliente 0198;52,0;1269,3;Guayaquil;Mass;30299,47;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000199;Cliente 0199;47,0;1013,7;Ambato;Mass;976,1;2900,0;1;37,15;0,0;0,0;25,75;0,0;0,0;0,0;75,64;34,72;0,0;45,62;218,88;General Shopper
C000200;Cliente 0200;36,0;1255,17;Manta;Mass;5212,09;3000,0;3;0,0;0,0;403,94;0,0;0,0;0,0;361,42;56,48;271,28000000000003;50,82;95,09;1239,03;General Shopper
C000201;Cliente 0201;34,0;4113,93;Cuenca;Pyme;75788,92;7900,0;4;46,24;568,66;0,0;1159,15;0,0;0,0;105,92;709,49;92,01;495,38;665,02;3841,8700000000003;General Shopper
C000202;Cliente 0202;43,0;725,19;Quito;Mass;142241,56;2000,0;3;130,18;72,74;86,92;48,3;0,0;0,0;77,88;51,36;76,14;0,0;0,0;543,52;General Shopper
C000203;Cliente 0203;49,0;1126,81;Cuenca;Mass;25310,89;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000204;Cliente 0204;54,0;1239,6;Cuenca;Pyme;3598,2200000000003;3200,0;2;326,49;39,46;0,0;0,0;0,0;0,0;0,0;160,2;374,69;39,12;0,0;939,9599999999999;General Shopper
C000205;Cliente 0205;41,0;1908,82;Loja;Affluent;31859,64;3300,0;3;0,0;0,0;0,0;0,0;0,0;0,0;46,76;0,0;0,0;756,3000000000001;0,0;803,0600000000001;Tech Lover
C000206;Cliente 0206;34,0;1131,13;Quito;Mass;1060,0;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000207;Cliente 0207;39,0;3319,89;Cuenca;Premium;37042,93;6600,0;3;484,40999999999997;0,0;93,04;0,0;0,0;0,0;77,84;0,0;0,0;53,75;294,71999999999997;1003,76;General Shopper
C000208;Cliente 0208;35,0;436,36;Manta;Joven;20936,23;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000209;Cliente 0209;48,0;931,16;Quito;Joven;43765,66;1500,0;2;180,35;72,94;0,0;0,0;533,9;0,0;117,32;66,62;217,63;57,83;15,989999999999998;1262,58;General Shopper
C000210;Cliente 0210;54,0;3174,97;Quito;Pyme;29298,449999999997;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000211;Cliente 0211;37,0;1203,0;Manta;Mass;7941,66;1500,0;2;0,0;0,0;135,68;0,0;0,0;0,0;0,0;0,0;73,09;0,0;116,21;324,98;General Shopper
C000212;Cliente 0212;41,0;7047,97;Guayaquil;Premium;105660,2;16700,0;3;207,12;0,0;0,0;0,0;0,0;0,0;896,61;418,84;470,68;575,59;823,9;3392,7400000000002;General Shopper
C000213;Cliente 0213;39,0;4846,13;Guayaquil;Affluent;33649,59;5900,0;3;30,49;0,0;452,32;208,42;533,81;0,0;0,0;0,0;1768,73;1069,23;0,0;4063,0;General Shopper
C000214;Cliente 0214;32,0;872,35;Guayaquil;Mass;15200,48;2400,0;2;0,0;50,25;0,0;0,0;56,59;0,0;0,0;7,85;244,24;0,0;0,0;358,93;General Shopper
C000215;Cliente 0215;35,0;826,91;Cuenca;Mass;53631,18;1000,0;3;8,15;0,0;0,0;66,2;20,68;0,0;0,0;0,0;0,0;0,0;203,07;298,1;Travel Lover
C000216;Cliente 0216;43,0;2895,72;Guayaquil;Pyme;15734,480000000001;3300,0;2;0,0;163,49;1697,42;0,0;0,0;0,0;0,0;519,89;146,65;0,0;0,0;2527,45;Food Lover
C000217;Cliente 0217;40,0;1401,83;Cuenca;Affluent;17560,9;4200,0;2;0,0;0,0;573,6;0,0;137,28;0,0;0,0;0,0;120,22;0,0;0,0;831,1;Food Lover
C000218;Cliente 0218;27,0;567,27;Guayaquil;Joven;101405,37;1200,0;3;0,0;0,0;0,0;0,0;0,0;0,0;70,01;242,92;50,29;0,0;0,0;363,21999999999997;Streaming Lover
C000219;Cliente 0219;38,0;4107,32;Guayaquil;Pyme;16726,57;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000220;Cliente 0220;35,0;713,47;Guayaquil;Mass;60584,58;1700,0;3;0,0;12,74;59,97;0,0;0,0;0,0;55,34;57,440000000000005;0,0;37,21;73,12;295,82000000000005;General Shopper
C000221;Cliente 0221;46,0;1075,39;Guayaquil;Mass;5749,83;2500,0;3;50,26;120,56;0,0;13,53;121,5;0,0;0,0;0,0;0,0;347,4;231,28;884,53;General Shopper
C000222;Cliente 0222;45,0;933,02;Quito;Mass;4960,700000000001;1800,0;3;0,0;337,17;172,75;25,82;52,9;0,0;93,9;43,33;81,77;0,0;57,2;864,84;General Shopper
C000223;Cliente 0223;44,0;804,31;Quito;Mass;41013,13;1900,0;4;20,79;26,02;31,2;0,0;55,39;0,0;0,0;85,87;0,0;0,0;96,04;315,31;General Shopper
C000224;Cliente 0224;29,0;503,52;Quito;Joven;4529,5599999999995;1000,0;3;61,92999999999999;0,0;0,0;210,69;0,0;0,0;0,0;0,0;236,89000000000001;0,0;0,0;509,51;General Shopper
C000225;Cliente 0225;46,0;2189,29;Quito;Pyme;19166,030000000002;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000226;Cliente 0226;42,0;897,82;Cuenca;Mass;27700,030000000002;1500,0;2;46,09;95,41;99,35000000000001;0,0;0,0;0,0;68,39;0,0;547,01;0,0;47,45;903,7;General Shopper
C000227;Cliente 0227;23,0;1267,59;Cuenca;Mass;22822,39;3000,0;2;0,0;0,0;145,27;88,98;0,0;0,0;0,0;0,0;52,06;0,0;0,0;286,31;Food Lover
C000228;Cliente 0228;31,0;2041,5;Quito;Affluent;71653,55;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000229;Cliente 0229;34,0;710,86;Manta;Mass;4054,64;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000230;Cliente 0230;45,0;722,09;Manta;Mass;1673,1;2100,0;2;0,0;0,0;0,0;0,0;106,82000000000001;0,0;0,0;0,0;0,0;0,0;67,61;174,43;General Shopper
C000231;Cliente 0231;23,0;1263,81;Quito;Mass;27505,239999999998;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000232;Cliente 0232;34,0;1953,34;Quito;Affluent;13273,0;2900,0;3;0,0;0,0;480,29;20,1;0,0;0,0;390,36;82,81;126,96;0,0;0,0;1100,52;General Shopper
C000233;Cliente 0233;40,0;846,93;Guayaquil;Mass;5842,03;2000,0;3;50,550000000000004;0,0;112,42999999999999;0,0;141,31;0,0;0,0;0,0;50,21;43,77;80,31;478,58;General Shopper
C000234;Cliente 0234;36,0;638,49;Manta;Joven;398,55;1800,0;1;0,0;125,47;0,0;14,83;0,0;0,0;0,0;0,0;0,0;21,64;214,58;376,52;Travel Lover
C000235;Cliente 0235;21,0;2087,63;Guayaquil;Mass;1535,0;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000236;Cliente 0236;44,0;896,24;Guayaquil;Mass;59039,72;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000237;Cliente 0237;58,0;3209,19;Quito;Premium;2163,37;8900,0;1;0,0;997,56;0,0;544,0799999999999;0,0;0,0;98,11;914,52;0,0;381,87;1011,28;3947,42;General Shopper
C000238;Cliente 0238;26,0;6381,3;Quito;Premium;124825,5;8400,0;4;0,0;161,67;234,22;0,0;0,0;0,0;279,03999999999996;0,0;0,0;66,9;0,0;741,8299999999999;General Shopper
C000239;Cliente 0239;58,0;5326,97;Guayaquil;Premium;41231,99;5800,0;2;0,0;107,24;0,0;0,0;0,0;0,0;850,82;342,46;878,3399999999999;449,9;0,0;2628,7599999999998;General Shopper
C000240;Cliente 0240;22,0;1139,62;Guayaquil;Mass;16956,22;3100,0;2;0,0;222,43;0,0;0,0;265,46000000000004;0,0;0,0;159,15;49,35;90,87;370,76;1158,02;General Shopper
C000241;Cliente 0241;34,0;2594,07;Loja;Affluent;4814,54;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000242;Cliente 0242;33,0;831,65;Guayaquil;Mass;2424,48;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000243;Cliente 0243;18,0;1598,36;Guayaquil;Pyme;34207,93;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000244;Cliente 0244;39,0;1317,44;Guayaquil;Mass;10684,03;2700,0;3;0,0;0,0;0,0;0,0;254,46;0,0;30,7;1042,29;23,06;75,51;0,0;1426,02;Streaming Lover
C000245;Cliente 0245;50,0;1227,75;Cuenca;Mass;4840,44;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000246;Cliente 0246;51,0;1268,0;Quito;Mass;71766,93;1900,0;2;0,0;0,0;21,52;0,0;0,0;0,0;0,0;88,07;0,0;82,16999999999999;229,54;421,29999999999995;Travel Lover
C000247;Cliente 0247;18,0;3485,16;Ambato;Premium;100749,51;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000248;Cliente 0248;27,0;4412,28;Manta;Affluent;11424,24;9800,0;2;0,0;0,0;0,0;0,0;357,01;0,0;0,0;0,0;103,69;0,0;1359,8;1820,5;Travel Lover
C000249;Cliente 0249;33,0;6269,8;Manta;Premium;92100,94;18700,0;2;315,94;419,07;0,0;0,0;218,03;0,0;0,0;917,65;1765,3999999999999;0,0;0,0;3636,09;General Shopper
C000250;Cliente 0250;44,0;661,63;Cuenca;Joven;-100,0;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000251;Cliente 0251;51,0;1535,46;Manta;Mass;9975,880000000001;2000,0;2;0,0;189,2;83,76;0,0;0,0;0,0;94,33000000000001;0,0;227,14;930,71;0,0;1525,14;Tech Lover
C000252;Cliente 0252;46,0;1101,33;Cuenca;Mass;21587,52;3000,0;3;37,36;0,0;42,02;302,73;0,0;0,0;304,36;148,48;80,01;0,0;431,24;1346,2;General Shopper
C000253;Cliente 0253;18,0;785,98;Guayaquil;Pyme;29038,04;1400,0;3;161,41000000000003;0,0;0,0;39,9;140,92000000000002;0,0;70,55;0,0;0,0;16,96;0,0;429,74000000000007;General Shopper
C000254;Cliente 0254;48,0;5336,0;Quito;Premium;48523,11;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000255;Cliente 0255;50,0;421,85;Cuenca;Mass;59803,4;600,0;3;0,0;0,0;0,0;27,09;10,39;0,0;0,0;0,0;15,92;5,05;166,39;224,83999999999997;Travel Lover
C000256;Cliente 0256;44,0;3492,9;Guayaquil;Premium;28863,910000000003;5100,0;2;49,5;173,82;0,0;279,28;660,25;0,0;71,4;858,0699999999999;220,59;0,0;359,03999999999996;2671,95;General Shopper
C000257;Cliente 0257;39,0;651,41;Guayaquil;Mass;4932,44;1100,0;3;32,54;23,84;0,0;24,14;0,0;0,0;0,0;0,0;0,0;0,0;30,54;111,06;General Shopper
C000258;Cliente 0258;48,0;1405,36;Quito;Mass;5569,36;3300,0;2;125,58;303,56;129,48;0,0;124,54;0,0;50,68;316,19;0,0;288,08;0,0;1338,11;General Shopper
C000259;Cliente 0259;43,0;2565,52;Quito;Affluent;65093,45;0,0;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000260;Cliente 0260;32,0;516,73;Guayaquil;Joven;1345,59;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000261;Cliente 0261;27,0;1648,15;Cuenca;Affluent;118244,43;4700,0;3;162,81;0,0;300,24;87,24;702,86;0,0;0,0;0,0;0,0;0,0;0,0;1253,15;General Shopper
C000262;Cliente 0262;36,0;423,69;Loja;Joven;78196,79000000001;900,0;2;0,0;17,09;0,0;0,0;0,0;0,0;0,0;15,57;0,0;56,349999999999994;0,0;89,00999999999999;Tech Lover
C000263;Cliente 0263;41,0;359,78;Quito;Mass;69207,69;800,0;3;0,0;0,0;0,0;17,349999999999998;0,0;0,0;0,0;0,0;0,0;49,83;14,02;81,19999999999999;Tech Lover
C000264;Cliente 0264;35,0;3886,97;Guayaquil;Pyme;209,06;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000265;Cliente 0265;41,0;1785,79;Quito;Pyme;8020,07;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000266;Cliente 0266;37,0;570,01;Quito;Mass;61038,39000000001;900,0;2;17,21;26,29;0,0;0,0;34,15;0,0;0,0;14,52;0,0;22,7;48,34;163,21;General Shopper
C000267;Cliente 0267;37,0;683,73;Manta;Mass;68485,19;1700,0;3;168,11;32,78;62,02;0,0;0,0;0,0;0,0;0,0;48,9;0,0;18,68;330,49;General Shopper
C000268;Cliente 0268;54,0;5040,5;Guayaquil;Affluent;46416,93;7200,0;3;976,3;1059,03;0,0;251,91;0,0;0,0;259,68;971,61;379,19;0,0;143,27;4040,99;General Shopper
C000269;Cliente 0269;18,0;860,71;Cuenca;Mass;65590,2;2100,0;3;100,00999999999999;0,0;71,33;14,33;0,0;0,0;0,0;0,0;250,87;26,16;49,13;511,83;General Shopper
C000270;Cliente 0270;45,0;3590,44;Guayaquil;Affluent;19984,68;8500,0;4;0,0;0,0;495,53;0,0;0,0;0,0;302,74;0,0;2708,52;0,0;0,0;3506,79;General Shopper
C000271;Cliente 0271;38,0;1861,81;Guayaquil;Pyme;16877,49;3500,0;2;94,32;120,00999999999999;155,59;64,57;0,0;0,0;0,0;367,57;570,46;33,92;0,0;1406,44;General Shopper
C000272;Cliente 0272;28,0;1101,71;Guayaquil;Joven;49518,39;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000273;Cliente 0273;37,0;947,93;Loja;Mass;2922,2599999999998;2200,0;3;27,57;70,36;0,0;0,0;0,0;0,0;247,56;0,0;0,0;358,77;0,0;704,26;Tech Lover
C000274;Cliente 0274;36,0;3106,39;Quito;Pyme;82701,38;8400,0;2;442,72;186,1;98,85;151,81;0,0;0,0;0,0;156,59;170,46;59,86;0,0;1266,3899999999999;General Shopper
C000275;Cliente 0275;24,0;1452,64;Guayaquil;Mass;78331,25;4300,0;3;0,0;105,12;0,0;104,28;0,0;0,0;85,6;503,41999999999996;239,76;306,68;0,0;1344,8600000000001;General Shopper
C000276;Cliente 0276;41,0;647,57;Quito;Mass;14949,689999999999;700,0;2;0,0;0,0;44,98;0,0;0,0;0,0;0,0;82,64;43,58;36,7;0,0;207,89999999999998;General Shopper
